Episode,Time_step,Episode_timesteps,Mean_Episode_timesteps,Reward,Mean_Reward,CuriosityReward,Mean_curiosity_reward,Eps_greedy_val
294,273021,1200,956.4,0.0,0.49,3.2969999999999695,2.6512899999999684,0.9575300666666666
295,273795,774,952.14,1.0,0.5,0.8220000000000006,2.625529999999969,0.9574096666666667
296,274995,1200,961.42,0.0,0.49,1.6269999999999771,2.6313699999999676,0.957223
297,275081,86,950.28,1.0,0.5,0.17900000000000013,2.575699999999969,0.9572096222222222
298,276281,1200,955.86,0.0,0.49,1.5789999999999813,2.5754599999999694,0.9570229555555556
299,277481,1200,955.86,0.0,0.49,2.3869999999999636,2.557229999999969,0.9568362888888889
300,278124,643,950.29,1.0,0.5,1.5969999999999915,2.5414599999999687,0.9567362666666667
301,279324,1200,950.79,0.0,0.49,3.49899999999997,2.534559999999969,0.9565496
302,280319,995,948.74,1.0,0.5,2.6309999999999634,2.5206199999999694,0.9563948222222223
303,281519,1200,948.74,0.0,0.5,2.51499999999994,2.514699999999969,0.9562081555555556
304,282719,1200,948.74,0.0,0.5,2.334999999999961,2.493389999999969,0.9560214888888889
305,283919,1200,948.74,0.0,0.5,1.6159999999999797,2.471279999999969,0.9558348222222223
306,284730,811,944.85,1.0,0.51,1.4149999999999858,2.4444899999999694,0.9557086666666667
307,285031,301,941.16,1.0,0.51,0.5910000000000004,2.43393999999997,0.9556618444444445
308,286231,1200,941.16,0.0,0.51,2.311999999999946,2.42883999999997,0.9554751777777778
309,287431,1200,946.78,0.0,0.5,4.073999999999964,2.4529899999999696,0.9552885111111111
310,288631,1200,946.78,0.0,0.5,3.7099999999999747,2.4339099999999703,0.9551018444444445
311,289566,935,944.13,1.0,0.51,1.669999999999979,2.4015499999999705,0.9549564
312,290766,1200,944.13,0.0,0.51,1.8819999999999684,2.38249999999997,0.9547697333333334
313,291411,645,940.32,1.0,0.51,1.0129999999999997,2.351189999999971,0.9546694
314,292611,1200,940.32,0.0,0.51,2.5909999999999545,2.336899999999971,0.9544827333333333
315,292884,273,931.05,1.0,0.52,0.7250000000000005,2.2938699999999717,0.9544402666666667
316,293925,1041,929.46,1.0,0.53,1.5899999999999745,2.2751399999999715,0.9542783333333333
317,295125,1200,932.39,0.0,0.52,3.091999999999945,2.2877499999999715,0.9540916666666667
318,296325,1200,934.99,0.0,0.51,2.1639999999999726,2.278679999999971,0.953905
319,296966,641,936.3,1.0,0.51,1.0080000000000007,2.2726399999999716,0.9538052888888889
320,298166,1200,936.3,0.0,0.51,2.1419999999999555,2.2601799999999717,0.9536186222222223
321,299099,933,933.63,1.0,0.52,2.1759999999999713,2.245589999999971,0.9534734888888889
322,300299,1200,937.02,0.0,0.51,2.5329999999999657,2.2439199999999713,0.9532868222222222
323,300701,402,929.04,1.0,0.52,0.4290000000000003,2.2198599999999717,0.9532242888888889
324,300812,111,918.15,1.0,0.53,0.22000000000000014,2.192339999999972,0.9532070222222222
325,301329,517,911.32,1.0,0.54,1.1859999999999917,2.164299999999973,0.9531266
326,301454,125,906.03,1.0,0.54,0.21200000000000016,2.1530099999999726,0.9531071555555556
327,302654,1200,910.63,0.0,0.53,3.4559999999999658,2.1717199999999726,0.9529204888888889
328,303854,1200,911.59,0.0,0.52,2.6129999999999387,2.163429999999972,0.9527338222222222
329,305054,1200,911.59,0.0,0.52,3.450999999999954,2.1682199999999723,0.9525471555555556
330,306070,1016,909.75,1.0,0.53,1.758999999999973,2.1465299999999727,0.9523891111111111
331,307270,1200,909.75,0.0,0.53,1.5009999999999766,2.142009999999973,0.9522024444444445
332,307619,349,901.24,1.0,0.54,1.0709999999999988,2.118439999999973,0.9521481555555555
333,308819,1200,906.38,0.0,0.53,2.1659999999999617,2.1247099999999732,0.9519614888888889
334,309695,876,910.0,1.0,0.53,1.5469999999999808,2.121939999999973,0.9518252222222222
335,309994,299,911.26,1.0,0.53,0.2710000000000002,2.1191999999999727,0.9517787111111111
336,310990,996,917.52,1.0,0.53,1.7649999999999726,2.1258299999999726,0.9516237777777777
337,311544,554,920.05,1.0,0.53,0.7530000000000006,2.126969999999973,0.9515376
338,312744,1200,920.05,0.0,0.53,1.3429999999999847,2.0877899999999734,0.9513509333333333
339,313944,1200,920.05,0.0,0.53,4.1149999999999824,2.0898199999999734,0.9511642666666666
340,315144,1200,922.11,0.0,0.52,2.5609999999999333,2.094589999999973,0.9509776
341,316286,1142,932.7,1.0,0.52,1.4829999999999703,2.1071099999999725,0.9507999555555555
342,316649,363,929.03,1.0,0.52,0.33400000000000024,2.090749999999973,0.9507434888888889
343,317849,1200,936.47,0.0,0.51,1.2139999999999906,2.088789999999973,0.9505568222222223
344,319049,1200,945.31,0.0,0.5,1.4089999999999856,2.0955399999999726,0.9503701555555556
345,319640,591,939.22,1.0,0.51,1.0309999999999997,2.0697199999999736,0.9502782222222222
346,320669,1029,947.11,1.0,0.51,1.813999999999979,2.082589999999973,0.9501181555555556
347,321869,1200,947.11,0.0,0.51,1.5079999999999798,2.0668699999999736,0.9499314888888889
348,322912,1043,954.73,1.0,0.51,2.369999999999956,2.083989999999973,0.9497692444444444
349,324112,1200,954.73,0.0,0.51,1.52099999999998,2.071469999999973,0.9495825777777778
350,325312,1200,961.93,0.0,0.5,2.730999999999939,2.0872399999999725,0.9493959111111111
351,326178,866,961.12,1.0,0.5,1.9859999999999745,2.086469999999972,0.9492612
352,326425,247,953.94,1.0,0.5,0.47500000000000037,2.0678199999999722,0.9492227777777777
353,327415,990,951.84,1.0,0.51,2.0839999999999788,2.0554999999999723,0.9490687777777778
354,328615,1200,951.84,0.0,0.51,1.9249999999999634,2.0515999999999726,0.9488821111111111
355,329815,1200,956.78,0.0,0.5,2.31499999999994,2.0495599999999725,0.9486954444444444
356,331015,1200,956.78,0.0,0.5,1.7849999999999708,2.0298799999999724,0.9485087777777778
357,331505,490,949.68,1.0,0.51,0.7610000000000006,2.0002799999999725,0.9484325555555555
358,332705,1200,951.23,0.0,0.5,1.6549999999999694,1.9916899999999729,0.9482458888888889
359,333905,1200,957.8,0.0,0.49,2.9119999999999533,2.0116099999999726,0.9480592222222222
360,334076,171,949.14,1.0,0.49,0.25000000000000017,1.993569999999973,0.9480326222222222
361,334514,438,950.05,1.0,0.49,0.8130000000000006,1.9936199999999726,0.9479644888888888
362,335714,1200,950.05,0.0,0.49,2.6279999999999233,1.9903899999999728,0.9477778222222222
363,336743,1029,948.34,1.0,0.5,0.9020000000000007,1.973929999999973,0.9476177555555556
364,337943,1200,948.85,0.0,0.49,1.8159999999999719,1.964429999999973,0.9474310888888889
365,338315,372,941.34,1.0,0.49,0.46700000000000036,1.9403299999999737,0.9473732222222222
366,339431,1116,950.3,1.0,0.49,2.1869999999999665,1.9582299999999733,0.9471996222222222
367,340558,1127,949.57,1.0,0.5,2.1539999999999724,1.9526099999999735,0.9470243111111111
368,340772,214,939.71,1.0,0.51,0.23500000000000018,1.926119999999974,0.9469910222222222
369,341372,600,935.42,1.0,0.51,1.0969999999999964,1.9187199999999742,0.9468976888888889
370,342159,787,931.5,1.0,0.51,1.0809999999999986,1.9053499999999746,0.9467752666666667
371,343359,1200,931.5,0.0,0.51,1.5039999999999714,1.9009899999999749,0.9465886
372,344559,1200,935.0,0.0,0.5,2.201999999999947,1.8949699999999745,0.9464019333333333
373,345759,1200,941.41,0.0,0.49,1.5149999999999757,1.903679999999974,0.9462152666666667
374,346959,1200,941.41,0.0,0.49,3.6549999999999554,1.9163099999999742,0.9460286
375,348159,1200,941.41,0.0,0.49,2.128999999999958,1.9114199999999744,0.9458419333333333
376,349083,924,939.51,1.0,0.49,1.5709999999999786,1.9005099999999746,0.9456982
377,350211,1128,938.79,1.0,0.49,1.5949999999999809,1.876769999999975,0.9455227333333334
378,351411,1200,938.79,0.0,0.49,1.9439999999999653,1.8514599999999748,0.9453360666666667
379,352611,1200,947.38,0.0,0.48,1.7869999999999662,1.8622099999999744,0.9451494
380,353360,749,946.15,1.0,0.48,0.9290000000000007,1.849889999999975,0.9450328888888889
381,354560,1200,949.6,0.0,0.47,0.7790000000000006,1.8407199999999753,0.9448462222222223
382,355760,1200,949.6,0.0,0.47,1.2509999999999886,1.8218599999999756,0.9446595555555556
383,356838,1078,956.28,1.0,0.47,2.0919999999999677,1.835929999999975,0.9444918666666666
384,357564,726,951.54,1.0,0.48,1.1689999999999934,1.8124599999999753,0.9443789333333333
385,358764,1200,951.54,0.0,0.48,1.9419999999999737,1.8027999999999758,0.9441922666666667
386,359964,1200,951.54,0.0,0.48,2.287999999999957,1.7984799999999759,0.9440056
387,360480,516,944.7,1.0,0.49,0.4950000000000004,1.7593999999999768,0.9439253333333333
388,361680,1200,947.48,0.0,0.48,2.08799999999997,1.7620199999999764,0.9437386666666667
389,362535,855,949.89,1.0,0.48,1.2499999999999911,1.7625299999999766,0.9436056666666667
390,363735,1200,949.89,0.0,0.48,1.3159999999999892,1.7476499999999768,0.943419
391,364935,1200,955.14,0.0,0.47,1.4339999999999837,1.753159999999977,0.9432323333333333
392,365084,149,944.63,1.0,0.48,0.4190000000000003,1.7385199999999772,0.9432091555555555
393,366284,1200,944.63,0.0,0.48,2.0289999999999737,1.7151699999999772,0.9430224888888888
394,367484,1200,944.63,0.0,0.48,1.4459999999999813,1.6966599999999772,0.9428358222222222
395,368260,776,944.65,1.0,0.48,1.2809999999999917,1.7012499999999773,0.9427151111111112
396,369460,1200,944.65,0.0,0.48,1.155999999999992,1.6965399999999773,0.9425284444444444
397,370660,1200,955.79,0.0,0.47,2.232999999999962,1.7170799999999773,0.9423417777777778
398,371860,1200,955.79,0.0,0.47,2.6749999999999745,1.728039999999977,0.942155111111111
399,373060,1200,955.79,0.0,0.47,1.5059999999999771,1.7192299999999774,0.9419684444444445
400,374260,1200,961.36,0.0,0.46,2.2149999999999554,1.725409999999977,0.9417817777777778
401,375460,1200,961.36,0.0,0.46,1.3449999999999802,1.7038699999999767,0.9415951111111112
402,376660,1200,963.41,0.0,0.45,0.9570000000000007,1.6871299999999767,0.9414084444444445
403,377378,718,958.59,1.0,0.46,1.2179999999999924,1.6741599999999772,0.9412967555555556
404,378578,1200,958.59,0.0,0.46,1.9129999999999627,1.6699399999999776,0.9411100888888889
405,379778,1200,958.59,0.0,0.46,1.9659999999999647,1.6734399999999774,0.9409234222222222
406,380978,1200,962.48,0.0,0.45,3.1559999999999326,1.6908499999999764,0.9407367555555556
407,382178,1200,971.47,0.0,0.44,2.2869999999999586,1.7078099999999763,0.9405500888888889
408,382637,459,964.06,1.0,0.45,0.36500000000000027,1.688339999999977,0.9404786888888889
409,383101,464,956.7,1.0,0.46,0.8290000000000006,1.6558899999999774,0.9404065111111111
410,384301,1200,956.7,0.0,0.46,2.7769999999999477,1.6465599999999774,0.9402198444444444
411,385501,1200,959.35,0.0,0.45,1.1669999999999918,1.6415299999999777,0.9400331777777777
412,385708,207,949.42,1.0,0.46,0.32500000000000023,1.6259599999999779,0.9400009777777778
413,386908,1200,954.97,0.0,0.45,1.3889999999999798,1.6297199999999776,0.9398143111111111
414,388108,1200,954.97,0.0,0.45,2.282999999999975,1.6266399999999779,0.9396276444444445
415,389308,1200,964.24,0.0,0.44,1.816999999999972,1.6375599999999773,0.9394409777777778
416,389497,189,955.72,1.0,0.44,0.1220000000000001,1.622879999999978,0.9394115777777777
417,389946,449,948.21,1.0,0.45,0.3770000000000003,1.5957299999999788,0.9393417333333334
418,391146,1200,948.21,0.0,0.45,1.3389999999999862,1.5874799999999787,0.9391550666666667
419,391890,744,949.24,1.0,0.45,0.9910000000000008,1.5873099999999787,0.9390393333333333
420,393090,1200,949.24,0.0,0.45,2.204999999999953,1.5879399999999788,0.9388526666666667
421,394290,1200,951.91,0.0,0.44,1.9509999999999603,1.5856899999999785,0.938666
422,394715,425,944.16,1.0,0.45,0.18500000000000014,1.5622099999999788,0.9385998888888889
423,395494,779,947.93,1.0,0.45,1.1679999999999928,1.5695999999999788,0.9384787111111111
424,396201,707,953.89,1.0,0.45,0.5290000000000004,1.5726899999999784,0.9383687333333334
425,397401,1200,960.72,0.0,0.44,0.8760000000000007,1.5695899999999787,0.9381820666666667
426,397816,415,963.62,1.0,0.44,0.6560000000000005,1.574029999999979,0.9381175111111111
427,398621,805,959.67,1.0,0.45,0.7400000000000005,1.5468699999999789,0.9379922888888889
428,399303,682,954.49,1.0,0.46,0.9380000000000007,1.5301199999999795,0.9378862
429,400503,1200,954.49,0.0,0.46,1.7699999999999774,1.5133099999999797,0.9376995333333333
430,401215,712,951.45,1.0,0.46,1.2529999999999888,1.5082499999999799,0.9375887777777778
431,402415,1200,951.45,0.0,0.46,1.1499999999999948,1.50473999999998,0.9374021111111112
432,403302,887,956.83,1.0,0.46,0.8140000000000006,1.5021699999999802,0.9372641333333334
433,404502,1200,956.83,0.0,0.46,1.9929999999999726,1.5004399999999802,0.9370774666666667
434,405702,1200,960.07,0.0,0.45,1.5479999999999803,1.5004499999999803,0.9368908
435,406902,1200,969.08,0.0,0.44,1.5599999999999785,1.51333999999998,0.9367041333333334
436,408102,1200,971.12,0.0,0.43,1.9589999999999574,1.5152799999999795,0.9365174666666667
437,408815,713,972.71,1.0,0.43,0.8370000000000006,1.5161199999999797,0.9364065555555555
438,409911,1096,971.67,1.0,0.44,1.632999999999974,1.5190199999999796,0.9362360666666667
439,411111,1200,971.67,0.0,0.44,1.6729999999999685,1.4945999999999797,0.9360494
440,411811,700,966.67,1.0,0.45,0.6100000000000004,1.4750899999999805,0.9359405111111111
441,413011,1200,967.25,0.0,0.44,1.3679999999999801,1.4739399999999807,0.9357538444444444
442,414211,1200,975.62,0.0,0.43,1.2989999999999804,1.4835899999999804,0.9355671777777778
443,415214,1003,973.65,1.0,0.44,0.9820000000000008,1.48126999999998,0.9354111555555555
444,416076,862,970.27,1.0,0.45,0.8350000000000006,1.4755299999999805,0.9352770666666667
445,417276,1200,976.36,0.0,0.44,2.3159999999999514,1.48837999999998,0.9350904
446,418476,1200,978.07,0.0,0.43,1.1039999999999943,1.4812799999999802,0.9349037333333333
447,419144,668,972.75,1.0,0.44,0.6940000000000005,1.4731399999999801,0.9347998222222222
448,420344,1200,974.32,0.0,0.43,1.383999999999982,1.4632799999999804,0.9346131555555556
449,420930,586,968.18,1.0,0.44,0.8860000000000007,1.4569299999999807,0.934522
450,422130,1200,968.18,0.0,0.44,1.6429999999999825,1.4460499999999812,0.9343353333333333
451,422230,100,960.52,1.0,0.44,0.07900000000000006,1.4269799999999817,0.9343197777777777
452,423430,1200,970.05,0.0,0.43,1.0070000000000003,1.4322999999999817,0.9341331111111111
453,424209,779,967.94,1.0,0.43,0.7530000000000006,1.4189899999999822,0.9340119333333333
454,425409,1200,967.94,0.0,0.43,0.9510000000000007,1.4092499999999826,0.9338252666666667
455,426609,1200,967.94,0.0,0.43,1.1149999999999938,1.3972499999999828,0.9336386
456,427809,1200,967.94,0.0,0.43,1.1199999999999957,1.390599999999983,0.9334519333333333
457,428988,1179,974.83,1.0,0.43,1.3559999999999806,1.3965499999999826,0.9332685333333334
458,430188,1200,974.83,0.0,0.43,1.4399999999999842,1.3943999999999832,0.9330818666666667
459,430553,365,966.48,1.0,0.44,0.2630000000000002,1.3679099999999838,0.9330250888888889
460,431219,666,971.43,1.0,0.44,0.6280000000000004,1.3716899999999839,0.9329214888888889
461,432339,1120,978.25,1.0,0.44,1.1979999999999875,1.3755399999999836,0.9327472666666666
462,433539,1200,978.25,0.0,0.44,2.0119999999999765,1.3693799999999836,0.9325606
463,433607,68,968.64,1.0,0.44,0.05300000000000003,1.3608899999999837,0.9325500222222223
464,434135,528,961.92,1.0,0.45,0.4100000000000003,1.3468299999999838,0.9324678888888889
465,434337,202,960.22,1.0,0.45,0.47400000000000037,1.3468999999999838,0.9324364666666667
466,434562,225,951.31,1.0,0.45,0.2470000000000002,1.3274999999999844,0.9324014666666667
467,435762,1200,952.04,0.0,0.44,1.8479999999999723,1.3244399999999843,0.9322148
468,436962,1200,961.9,0.0,0.43,2.5519999999999503,1.347609999999984,0.9320281333333333
469,437970,1008,965.98,1.0,0.43,0.8190000000000006,1.3448299999999842,0.9318713333333333
470,439140,1170,969.81,1.0,0.43,0.8340000000000006,1.342359999999984,0.9316893333333334
471,439617,477,962.58,1.0,0.44,0.4280000000000003,1.3315999999999841,0.9316151333333333
472,440738,1121,961.79,1.0,0.45,1.208999999999993,1.3216699999999846,0.9314407555555555
473,441294,556,955.35,1.0,0.46,0.33900000000000025,1.309909999999985,0.9313542666666667
474,442494,1200,955.35,0.0,0.46,1.985999999999976,1.2932199999999852,0.9311676
475,443694,1200,955.35,0.0,0.46,1.4379999999999706,1.2863099999999852,0.9309809333333333
476,443851,157,947.68,1.0,0.46,0.12000000000000008,1.2717999999999856,0.9309565111111111
477,445051,1200,948.4,0.0,0.45,1.0030000000000003,1.265879999999986,0.9307698444444444
478,445318,267,939.07,1.0,0.46,0.25400000000000017,1.2489799999999862,0.9307283111111111
479,446518,1200,939.07,0.0,0.46,1.1849999999999892,1.2429599999999865,0.9305416444444444
480,447718,1200,943.58,0.0,0.45,1.9149999999999763,1.252819999999986,0.9303549777777778
481,448918,1200,943.58,0.0,0.45,1.6369999999999731,1.2613999999999859,0.9301683111111111
482,449086,168,933.26,1.0,0.46,0.07600000000000005,1.2496499999999857,0.9301421777777777
483,450100,1014,932.62,1.0,0.46,1.4219999999999795,1.242949999999986,0.9299844444444445
484,450768,668,932.04,1.0,0.46,0.9920000000000008,1.241179999999986,0.9298805333333333
485,451778,1010,930.14,1.0,0.47,1.1759999999999884,1.2335199999999862,0.9297234222222223
486,452686,908,927.22,1.0,0.48,0.9960000000000008,1.2205999999999866,0.9295821777777777
487,453886,1200,934.06,0.0,0.47,1.0139999999999991,1.2257899999999864,0.9293955111111111
488,454079,193,923.99,1.0,0.48,0.1420000000000001,1.2063299999999868,0.9293654888888889
489,455279,1200,927.44,0.0,0.47,1.903999999999967,1.2128699999999866,0.9291788222222223
490,456479,1200,927.44,0.0,0.47,1.0309999999999988,1.2100199999999868,0.9289921555555556
491,456828,349,918.93,1.0,0.48,0.32300000000000023,1.1989099999999866,0.9289378666666667
492,458028,1200,929.44,0.0,0.47,1.0509999999999984,1.205229999999987,0.9287512
493,458185,157,919.01,1.0,0.48,0.21000000000000016,1.1870399999999872,0.9287267777777778
494,459385,1200,919.01,0.0,0.48,0.6810000000000005,1.1793899999999873,0.9285401111111111
495,459949,564,916.89,1.0,0.48,0.5310000000000004,1.1718899999999874,0.9284523777777778
496,461149,1200,916.89,0.0,0.48,1.605999999999979,1.1763899999999874,0.9282657111111111
497,462349,1200,916.89,0.0,0.48,2.2949999999999515,1.1770099999999872,0.9280790444444444
498,463549,1200,916.89,0.0,0.48,0.5840000000000004,1.1560999999999875,0.9278923777777778
499,464749,1200,916.89,0.0,0.48,1.772999999999972,1.1587699999999872,0.9277057111111111
500,464863,114,906.03,1.0,0.49,0.1360000000000001,1.1379799999999878,0.9276879777777778
501,466063,1200,906.03,0.0,0.49,1.816999999999957,1.1426999999999874,0.9275013111111111
502,466635,572,899.75,1.0,0.5,0.8020000000000006,1.1411499999999875,0.9274123333333333
503,467835,1200,904.57,0.0,0.49,1.5909999999999713,1.1448799999999872,0.9272256666666667
504,469035,1200,904.57,0.0,0.49,0.8110000000000006,1.1338599999999877,0.927039
505,469303,268,895.25,1.0,0.5,0.16300000000000012,1.115829999999988,0.9269973111111112
506,470503,1200,895.25,0.0,0.5,0.6740000000000005,1.091009999999989,0.9268106444444444
507,471161,658,889.83,1.0,0.51,0.6170000000000004,1.0743099999999892,0.9267082888888889
508,472361,1200,897.24,0.0,0.5,1.1099999999999965,1.0817599999999892,0.9265216222222222
509,472691,330,895.9,1.0,0.5,0.2420000000000002,1.0758899999999894,0.9264702888888889
510,473891,1200,895.9,0.0,0.5,0.9970000000000008,1.0580899999999898,0.9262836222222223
511,475091,1200,895.9,0.0,0.5,1.8509999999999676,1.0649299999999895,0.9260969555555556
512,475155,64,894.47,1.0,0.5,0.055000000000000035,1.0622299999999896,0.926087
513,475689,534,887.81,1.0,0.51,0.3980000000000003,1.0523199999999897,0.9260039333333333
514,476889,1200,887.81,0.0,0.51,0.9830000000000008,1.03931999999999,0.9258172666666666
515,478089,1200,887.81,0.0,0.51,1.4899999999999767,1.0360499999999901,0.9256306
516,479289,1200,897.92,0.0,0.5,1.3319999999999865,1.0481499999999897,0.9254439333333333
517,480489,1200,905.43,0.0,0.49,1.4389999999999792,1.0587699999999898,0.9252572666666666
518,480546,57,894.0,1.0,0.5,0.054000000000000034,1.0459199999999897,0.9252484
519,481746,1200,898.56,0.0,0.49,1.2389999999999897,1.0483999999999898,0.9250617333333333
520,482946,1200,898.56,0.0,0.49,1.0559999999999965,1.03690999999999,0.9248750666666666
521,484146,1200,898.56,0.0,0.49,1.3199999999999839,1.0305999999999902,0.9246884
522,484356,210,896.41,1.0,0.49,0.18200000000000013,1.0305699999999902,0.9246557333333334
523,485556,1200,900.62,0.0,0.48,0.5520000000000004,1.0244099999999903,0.9244690666666666
524,486328,772,901.27,1.0,0.48,0.47100000000000036,1.0238299999999905,0.9243489777777778
525,487528,1200,901.27,0.0,0.48,1.0299999999999996,1.0253699999999906,0.9241623111111111
526,488728,1200,909.12,0.0,0.47,1.3309999999999866,1.0321199999999904,0.9239756444444445
527,489928,1200,913.07,0.0,0.46,0.8170000000000006,1.0328899999999905,0.9237889777777778
528,490358,430,910.55,1.0,0.46,0.3180000000000002,1.0266899999999903,0.9237220888888888
529,491558,1200,910.55,0.0,0.46,1.0889999999999966,1.0198799999999906,0.9235354222222222
530,491921,363,907.06,1.0,0.46,0.3040000000000002,1.0103899999999906,0.9234789555555556
531,493121,1200,907.06,0.0,0.46,1.5949999999999696,1.0148399999999904,0.9232922888888889
532,494321,1200,910.19,0.0,0.45,1.5089999999999824,1.0217899999999904,0.9231056222222223
533,495348,1027,908.46,1.0,0.46,1.1669999999999843,1.0135299999999903,0.9229458666666667
534,496548,1200,908.46,0.0,0.46,0.7420000000000005,1.0054699999999905,0.9227592
535,497748,1200,908.46,0.0,0.46,1.2239999999999887,1.0021099999999907,0.9225725333333333
536,498948,1200,908.46,0.0,0.46,2.403999999999955,1.0065599999999906,0.9223858666666667
537,500148,1200,913.33,0.0,0.45,1.5069999999999752,1.0132599999999903,0.9221992
538,500414,266,905.03,1.0,0.45,0.17800000000000013,0.9987099999999905,0.9221578222222222
539,501361,947,902.5,1.0,0.46,0.4980000000000004,0.9869599999999908,0.9220105111111111
540,501715,354,899.04,1.0,0.46,0.1330000000000001,0.9821899999999908,0.9219554444444444
541,502421,706,894.1,1.0,0.47,0.4280000000000003,0.972789999999991,0.9218456222222222
542,503621,1200,894.1,0.0,0.47,1.3359999999999859,0.973159999999991,0.9216589555555555
543,504821,1200,896.07,0.0,0.46,1.3839999999999804,0.977179999999991,0.9214722888888889
544,506021,1200,899.45,0.0,0.45,0.6940000000000005,0.975769999999991,0.9212856222222222
545,507221,1200,899.45,1.0,0.46,0.8790000000000007,0.9613999999999916,0.9210989555555555
546,508421,1200,899.45,0.0,0.46,0.6560000000000005,0.9569199999999917,0.9209122888888889
547,508834,413,896.9,1.0,0.46,0.5650000000000004,0.9556299999999917,0.9208480444444445
548,508975,141,886.31,1.0,0.47,0.17600000000000013,0.9435499999999918,0.9208261111111111
549,509367,392,884.37,1.0,0.47,0.2990000000000002,0.9376799999999917,0.9207651333333333
550,509677,310,875.47,1.0,0.48,0.23600000000000018,0.9236099999999919,0.9207169111111111
551,510877,1200,886.47,0.0,0.47,0.8200000000000006,0.931019999999992,0.9205302444444444
552,511228,351,877.98,1.0,0.48,0.2870000000000002,0.9238199999999921,0.9204756444444444
553,511908,680,876.99,1.0,0.48,0.8470000000000006,0.9247599999999919,0.9203698666666666
554,512562,654,871.53,1.0,0.49,0.45700000000000035,0.9198199999999918,0.9202681333333333
555,513380,818,867.71,1.0,0.5,0.6170000000000004,0.9148399999999919,0.9201408888888889
556,514580,1200,867.71,0.0,0.5,1.4009999999999776,0.9176499999999916,0.9199542222222222
557,515780,1200,867.92,0.0,0.49,1.3769999999999738,0.9178599999999915,0.9197675555555556
558,516492,712,863.04,1.0,0.5,0.8220000000000006,0.9116799999999918,0.9196568
559,517692,1200,871.39,0.0,0.49,1.075999999999996,0.9198099999999918,0.9194701333333333
560,518892,1200,876.73,0.0,0.48,0.8300000000000006,0.9218299999999917,0.9192834666666667
561,520092,1200,877.53,0.0,0.47,1.8069999999999713,0.9279199999999916,0.9190967999999999
562,521292,1200,877.53,0.0,0.47,2.2799999999999647,0.9305999999999915,0.9189101333333334
563,522492,1200,888.85,0.0,0.46,1.0949999999999938,0.9410199999999915,0.9187234666666667
564,523692,1200,895.57,0.0,0.45,1.406999999999983,0.9509899999999913,0.9185368
565,524892,1200,905.55,0.0,0.44,0.5360000000000004,0.9516099999999913,0.9183501333333334
566,525022,130,904.6,1.0,0.44,0.10500000000000008,0.9501899999999914,0.9183299111111112
567,526222,1200,904.6,0.0,0.44,0.8580000000000007,0.9402899999999917,0.9181432444444444
568,527422,1200,904.6,0.0,0.44,0.8440000000000006,0.9232099999999922,0.9179565777777778
569,528139,717,901.69,1.0,0.44,0.5920000000000004,0.920939999999992,0.9178450444444445
570,528572,433,894.32,1.0,0.44,0.24000000000000019,0.9149999999999919,0.9177776888888889
571,529200,628,895.83,1.0,0.44,0.6770000000000005,0.917489999999992,0.91768
572,529266,66,885.28,1.0,0.44,0.037000000000000026,0.9057699999999922,0.9176697333333333
573,530466,1200,891.72,0.0,0.43,1.2129999999999868,0.9145099999999919,0.9174830666666667
574,531666,1200,891.72,0.0,0.43,0.5770000000000004,0.9004199999999923,0.9172964
575,532401,735,887.07,1.0,0.44,0.5140000000000003,0.8911799999999928,0.9171820666666667
576,533151,750,893.0,1.0,0.44,0.6980000000000005,0.8969599999999924,0.9170654
577,534351,1200,893.0,0.0,0.44,1.2619999999999911,0.8995499999999924,0.9168787333333334
578,535295,944,899.77,1.0,0.44,0.6860000000000005,0.9038699999999926,0.9167318888888889
579,535748,453,892.3,1.0,0.45,0.3970000000000003,0.8959899999999927,0.9166614222222222
580,535841,93,881.23,1.0,0.46,0.05200000000000003,0.8773599999999929,0.9166469555555555
581,536386,545,874.68,1.0,0.47,0.34200000000000025,0.8644099999999934,0.9165621777777778
582,537586,1200,885.0,0.0,0.46,0.6510000000000005,0.870159999999993,0.9163755111111112
583,537981,395,878.81,1.0,0.46,0.18500000000000014,0.8577899999999933,0.9163140666666667
584,539181,1200,884.13,0.0,0.45,2.3799999999999515,0.8716699999999927,0.9161274
585,539415,234,876.37,1.0,0.45,0.47200000000000036,0.8646299999999928,0.916091
586,540615,1200,879.29,0.0,0.44,1.3739999999999768,0.8684099999999926,0.9159043333333333
587,541087,472,872.01,1.0,0.45,0.5250000000000004,0.8635199999999927,0.9158309111111111
588,542287,1200,882.08,0.0,0.44,2.0709999999999518,0.8828099999999922,0.9156442444444445
589,542689,402,874.1,1.0,0.45,0.2450000000000002,0.8662199999999927,0.9155817111111111
590,543889,1200,874.1,0.0,0.45,1.2599999999999842,0.8685099999999925,0.9153950444444444
591,544976,1087,881.48,1.0,0.45,0.8060000000000006,0.8733399999999923,0.9152259555555555
592,545175,199,871.47,1.0,0.46,0.22900000000000018,0.8651199999999923,0.915195
593,546375,1200,881.9,0.0,0.45,0.9320000000000007,0.8723399999999925,0.9150083333333333
594,547575,1200,881.9,0.0,0.45,0.5570000000000004,0.8710999999999923,0.9148216666666666
595,548775,1200,888.26,0.0,0.44,0.7480000000000006,0.8732699999999924,0.914635
596,549975,1200,888.26,0.0,0.44,0.7790000000000006,0.8649999999999927,0.9144483333333333
